"play_game_id","timestamp","X.x","game_str.x","play_id.x","player_position","field_x","field_y","X.y","game_str.y","play_id.y","ball_position_x","ball_position_y","ball_position_z","coverer_id","total_pos_dif","y_pos_dif","displacement","displacement_per_second"
"1902_05_TeamML_TeamB 17",480429,12967,"1902_05_TeamML_TeamB",17,6,0.3627,152.3535,731,"1902_05_TeamML_TeamB",17,6.48894,186.0984,1.637124,"1902_05_TeamML_TeamB 17 6",34.2964880497639,33.7449,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480429,12967,"1902_05_TeamML_TeamB",17,6,0.3627,152.3535,731,"1902_05_TeamML_TeamB",17,6.48894,186.0984,1.637124,"1902_05_TeamML_TeamB 17 6",34.2964880497639,33.7449,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480429,12967,"1902_05_TeamML_TeamB",17,6,0.3627,152.3535,731,"1902_05_TeamML_TeamB",17,6.48894,186.0984,1.637124,"1902_05_TeamML_TeamB 17 6",34.2964880497639,33.7449,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480429,12967,"1902_05_TeamML_TeamB",17,6,0.3627,152.3535,731,"1902_05_TeamML_TeamB",17,6.48894,186.0984,1.637124,"1902_05_TeamML_TeamB 17 6",34.2964880497639,33.7449,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480479,12968,"1902_05_TeamML_TeamB",17,6,1.2417,152.6781,732,"1902_05_TeamML_TeamB",17,6.59763,188.4459,1.801059,"1902_05_TeamML_TeamB 17 6",36.1665799185505,35.7678,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480479,12968,"1902_05_TeamML_TeamB",17,6,1.2417,152.6781,732,"1902_05_TeamML_TeamB",17,6.59763,188.4459,1.801059,"1902_05_TeamML_TeamB 17 6",36.1665799185505,35.7678,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480479,12968,"1902_05_TeamML_TeamB",17,6,1.2417,152.6781,732,"1902_05_TeamML_TeamB",17,6.59763,188.4459,1.801059,"1902_05_TeamML_TeamB 17 6",36.1665799185505,35.7678,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480479,12968,"1902_05_TeamML_TeamB",17,6,1.2417,152.6781,732,"1902_05_TeamML_TeamB",17,6.59763,188.4459,1.801059,"1902_05_TeamML_TeamB 17 6",36.1665799185505,35.7678,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480529,12969,"1902_05_TeamML_TeamB",17,6,2.1114,152.9946,733,"1902_05_TeamML_TeamB",17,6.70356,190.7772,1.872336,"1902_05_TeamML_TeamB 17 6",38.0606462927996,37.7826,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480529,12969,"1902_05_TeamML_TeamB",17,6,2.1114,152.9946,733,"1902_05_TeamML_TeamB",17,6.70356,190.7772,1.872336,"1902_05_TeamML_TeamB 17 6",38.0606462927996,37.7826,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480529,12969,"1902_05_TeamML_TeamB",17,6,2.1114,152.9946,733,"1902_05_TeamML_TeamB",17,6.70356,190.7772,1.872336,"1902_05_TeamML_TeamB 17 6",38.0606462927996,37.7826,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480529,12969,"1902_05_TeamML_TeamB",17,6,2.1114,152.9946,733,"1902_05_TeamML_TeamB",17,6.70356,190.7772,1.872336,"1902_05_TeamML_TeamB 17 6",38.0606462927996,37.7826,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480579,12970,"1902_05_TeamML_TeamB",17,6,2.9715,153.303,734,"1902_05_TeamML_TeamB",17,6.80673,193.0923,1.850958,"1902_05_TeamML_TeamB 17 6",39.973708655101,39.7893,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480579,12970,"1902_05_TeamML_TeamB",17,6,2.9715,153.303,734,"1902_05_TeamML_TeamB",17,6.80673,193.0923,1.850958,"1902_05_TeamML_TeamB 17 6",39.973708655101,39.7893,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480579,12970,"1902_05_TeamML_TeamB",17,6,2.9715,153.303,734,"1902_05_TeamML_TeamB",17,6.80673,193.0923,1.850958,"1902_05_TeamML_TeamB 17 6",39.973708655101,39.7893,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480579,12970,"1902_05_TeamML_TeamB",17,6,2.9715,153.303,734,"1902_05_TeamML_TeamB",17,6.80673,193.0923,1.850958,"1902_05_TeamML_TeamB 17 6",39.973708655101,39.7893,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480629,12971,"1902_05_TeamML_TeamB",17,6,3.8208,153.6039,735,"1902_05_TeamML_TeamB",17,6.90717,195.3915,1.736919,"1902_05_TeamML_TeamB 17 6",41.9014223331011,41.7876,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480629,12971,"1902_05_TeamML_TeamB",17,6,3.8208,153.6039,735,"1902_05_TeamML_TeamB",17,6.90717,195.3915,1.736919,"1902_05_TeamML_TeamB 17 6",41.9014223331011,41.7876,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480629,12971,"1902_05_TeamML_TeamB",17,6,3.8208,153.6039,735,"1902_05_TeamML_TeamB",17,6.90717,195.3915,1.736919,"1902_05_TeamML_TeamB 17 6",41.9014223331011,41.7876,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480629,12971,"1902_05_TeamML_TeamB",17,6,3.8208,153.6039,735,"1902_05_TeamML_TeamB",17,6.90717,195.3915,1.736919,"1902_05_TeamML_TeamB 17 6",41.9014223331011,41.7876,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480679,12972,"1902_05_TeamML_TeamB",17,6,4.6596,153.8985,736,"1902_05_TeamML_TeamB",17,7.00488,197.6748,1.530222,"1902_05_TeamML_TeamB 17 6",43.8390782290002,43.7763,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480679,12972,"1902_05_TeamML_TeamB",17,6,4.6596,153.8985,736,"1902_05_TeamML_TeamB",17,7.00488,197.6748,1.530222,"1902_05_TeamML_TeamB 17 6",43.8390782290002,43.7763,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480679,12972,"1902_05_TeamML_TeamB",17,6,4.6596,153.8985,736,"1902_05_TeamML_TeamB",17,7.00488,197.6748,1.530222,"1902_05_TeamML_TeamB 17 6",43.8390782290002,43.7763,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480679,12972,"1902_05_TeamML_TeamB",17,6,4.6596,153.8985,736,"1902_05_TeamML_TeamB",17,7.00488,197.6748,1.530222,"1902_05_TeamML_TeamB 17 6",43.8390782290002,43.7763,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480729,12973,"1902_05_TeamML_TeamB",17,6,5.4873,154.1868,737,"1902_05_TeamML_TeamB",17,7.09983,199.9419,1.230867,"1902_05_TeamML_TeamB 17 6",45.7835060803659,45.7551,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480729,12973,"1902_05_TeamML_TeamB",17,6,5.4873,154.1868,737,"1902_05_TeamML_TeamB",17,7.09983,199.9419,1.230867,"1902_05_TeamML_TeamB 17 6",45.7835060803659,45.7551,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480729,12973,"1902_05_TeamML_TeamB",17,6,5.4873,154.1868,737,"1902_05_TeamML_TeamB",17,7.09983,199.9419,1.230867,"1902_05_TeamML_TeamB 17 6",45.7835060803659,45.7551,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480729,12973,"1902_05_TeamML_TeamB",17,6,5.4873,154.1868,737,"1902_05_TeamML_TeamB",17,7.09983,199.9419,1.230867,"1902_05_TeamML_TeamB 17 6",45.7835060803659,45.7551,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480779,12974,"1902_05_TeamML_TeamB",17,6,6.3039,154.4697,738,"1902_05_TeamML_TeamB",17,7.19202,202.1934,0.838857,"1902_05_TeamML_TeamB 17 6",47.7319630732322,47.7237,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480779,12974,"1902_05_TeamML_TeamB",17,6,6.3039,154.4697,738,"1902_05_TeamML_TeamB",17,7.19202,202.1934,0.838857,"1902_05_TeamML_TeamB 17 6",47.7319630732322,47.7237,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480779,12974,"1902_05_TeamML_TeamB",17,6,6.3039,154.4697,738,"1902_05_TeamML_TeamB",17,7.19202,202.1934,0.838857,"1902_05_TeamML_TeamB 17 6",47.7319630732322,47.7237,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480779,12974,"1902_05_TeamML_TeamB",17,6,6.3039,154.4697,738,"1902_05_TeamML_TeamB",17,7.19202,202.1934,0.838857,"1902_05_TeamML_TeamB 17 6",47.7319630732322,47.7237,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480829,12975,"1902_05_TeamML_TeamB",17,6,7.1097,154.7475,739,"1902_05_TeamML_TeamB",17,7.28148,204.4284,0.354186,"1902_05_TeamML_TeamB 17 6",49.6811969781164,49.6809,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480829,12975,"1902_05_TeamML_TeamB",17,6,7.1097,154.7475,739,"1902_05_TeamML_TeamB",17,7.28148,204.4284,0.354186,"1902_05_TeamML_TeamB 17 6",49.6811969781164,49.6809,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480829,12975,"1902_05_TeamML_TeamB",17,6,7.1097,154.7475,739,"1902_05_TeamML_TeamB",17,7.28148,204.4284,0.354186,"1902_05_TeamML_TeamB 17 6",49.6811969781164,49.6809,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480829,12975,"1902_05_TeamML_TeamB",17,6,7.1097,154.7475,739,"1902_05_TeamML_TeamB",17,7.28148,204.4284,0.354186,"1902_05_TeamML_TeamB 17 6",49.6811969781164,49.6809,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480879,12976,"1902_05_TeamML_TeamB",17,6,7.9053,155.0208,740,"1902_05_TeamML_TeamB",17,7.36821,206.6478,-0.2231421,"1902_05_TeamML_TeamB 17 6",51.6297936725308,51.627,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480879,12976,"1902_05_TeamML_TeamB",17,6,7.9053,155.0208,740,"1902_05_TeamML_TeamB",17,7.36821,206.6478,-0.2231421,"1902_05_TeamML_TeamB 17 6",51.6297936725308,51.627,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480879,12976,"1902_05_TeamML_TeamB",17,6,7.9053,155.0208,740,"1902_05_TeamML_TeamB",17,7.36821,206.6478,-0.2231421,"1902_05_TeamML_TeamB 17 6",51.6297936725308,51.627,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480879,12976,"1902_05_TeamML_TeamB",17,6,7.9053,155.0208,740,"1902_05_TeamML_TeamB",17,7.36821,206.6478,-0.2231421,"1902_05_TeamML_TeamB 17 6",51.6297936725308,51.627,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480929,12977,"1902_05_TeamML_TeamB",17,6,8.6913,155.2899,741,"1902_05_TeamML_TeamB",17,7.45218,208.851,-0.893127,"1902_05_TeamML_TeamB 17 6",53.5754314176228,53.5611,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480929,12977,"1902_05_TeamML_TeamB",17,6,8.6913,155.2899,741,"1902_05_TeamML_TeamB",17,7.45218,208.851,-0.893127,"1902_05_TeamML_TeamB 17 6",53.5754314176228,53.5611,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480929,12977,"1902_05_TeamML_TeamB",17,6,8.6913,155.2899,741,"1902_05_TeamML_TeamB",17,7.45218,208.851,-0.893127,"1902_05_TeamML_TeamB 17 6",53.5754314176228,53.5611,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480929,12977,"1902_05_TeamML_TeamB",17,6,8.6913,155.2899,741,"1902_05_TeamML_TeamB",17,7.45218,208.851,-0.893127,"1902_05_TeamML_TeamB 17 6",53.5754314176228,53.5611,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480979,12978,"1902_05_TeamML_TeamB",17,6,9.4689,155.556,742,"1902_05_TeamML_TeamB",17,8.46294,207.2466,-0.55371,"1902_05_TeamML_TeamB 17 6",51.700387656976,51.6906,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480979,12978,"1902_05_TeamML_TeamB",17,6,9.4689,155.556,742,"1902_05_TeamML_TeamB",17,8.46294,207.2466,-0.55371,"1902_05_TeamML_TeamB 17 6",51.700387656976,51.6906,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480979,12978,"1902_05_TeamML_TeamB",17,6,9.4689,155.556,742,"1902_05_TeamML_TeamB",17,8.46294,207.2466,-0.55371,"1902_05_TeamML_TeamB 17 6",51.700387656976,51.6906,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",480979,12978,"1902_05_TeamML_TeamB",17,6,9.4689,155.556,742,"1902_05_TeamML_TeamB",17,8.46294,207.2466,-0.55371,"1902_05_TeamML_TeamB 17 6",51.700387656976,51.6906,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481029,12979,"1902_05_TeamML_TeamB",17,6,10.2393,155.8197,743,"1902_05_TeamML_TeamB",17,8.64018,209.0691,-0.55272,"1902_05_TeamML_TeamB 17 6",53.2734059839841,53.2494,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481029,12979,"1902_05_TeamML_TeamB",17,6,10.2393,155.8197,743,"1902_05_TeamML_TeamB",17,8.64018,209.0691,-0.55272,"1902_05_TeamML_TeamB 17 6",53.2734059839841,53.2494,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481029,12979,"1902_05_TeamML_TeamB",17,6,10.2393,155.8197,743,"1902_05_TeamML_TeamB",17,8.64018,209.0691,-0.55272,"1902_05_TeamML_TeamB 17 6",53.2734059839841,53.2494,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481029,12979,"1902_05_TeamML_TeamB",17,6,10.2393,155.8197,743,"1902_05_TeamML_TeamB",17,8.64018,209.0691,-0.55272,"1902_05_TeamML_TeamB 17 6",53.2734059839841,53.2494,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481079,12980,"1902_05_TeamML_TeamB",17,6,10.5894,156.0771,744,"1902_05_TeamML_TeamB",17,8.81742,210.8919,-0.55173,"1902_05_TeamML_TeamB 17 6",54.84343362847,54.8148,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481079,12980,"1902_05_TeamML_TeamB",17,6,10.5894,156.0771,744,"1902_05_TeamML_TeamB",17,8.81742,210.8919,-0.55173,"1902_05_TeamML_TeamB 17 6",54.84343362847,54.8148,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481079,12980,"1902_05_TeamML_TeamB",17,6,10.5894,156.0771,744,"1902_05_TeamML_TeamB",17,8.81742,210.8919,-0.55173,"1902_05_TeamML_TeamB 17 6",54.84343362847,54.8148,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481079,12980,"1902_05_TeamML_TeamB",17,6,10.5894,156.0771,744,"1902_05_TeamML_TeamB",17,8.81742,210.8919,-0.55173,"1902_05_TeamML_TeamB 17 6",54.84343362847,54.8148,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481129,12981,"1902_05_TeamML_TeamB",17,6,10.9395,156.3348,745,"1902_05_TeamML_TeamB",17,8.99466,212.7144,-0.55074,"1902_05_TeamML_TeamB 17 6",56.4131340982364,56.3796,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481129,12981,"1902_05_TeamML_TeamB",17,6,10.9395,156.3348,745,"1902_05_TeamML_TeamB",17,8.99466,212.7144,-0.55074,"1902_05_TeamML_TeamB 17 6",56.4131340982364,56.3796,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481129,12981,"1902_05_TeamML_TeamB",17,6,10.9395,156.3348,745,"1902_05_TeamML_TeamB",17,8.99466,212.7144,-0.55074,"1902_05_TeamML_TeamB 17 6",56.4131340982364,56.3796,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481129,12981,"1902_05_TeamML_TeamB",17,6,10.9395,156.3348,745,"1902_05_TeamML_TeamB",17,8.99466,212.7144,-0.55074,"1902_05_TeamML_TeamB 17 6",56.4131340982364,56.3796,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481179,12982,"1902_05_TeamML_TeamB",17,6,11.2896,156.5925,746,"1902_05_TeamML_TeamB",17,9.1719,214.5369,-0.54975,"1902_05_TeamML_TeamB 17 6",57.9830849873478,57.9444,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481179,12982,"1902_05_TeamML_TeamB",17,6,11.2896,156.5925,746,"1902_05_TeamML_TeamB",17,9.1719,214.5369,-0.54975,"1902_05_TeamML_TeamB 17 6",57.9830849873478,57.9444,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481179,12982,"1902_05_TeamML_TeamB",17,6,11.2896,156.5925,746,"1902_05_TeamML_TeamB",17,9.1719,214.5369,-0.54975,"1902_05_TeamML_TeamB 17 6",57.9830849873478,57.9444,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481179,12982,"1902_05_TeamML_TeamB",17,6,11.2896,156.5925,746,"1902_05_TeamML_TeamB",17,9.1719,214.5369,-0.54975,"1902_05_TeamML_TeamB 17 6",57.9830849873478,57.9444,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481229,12983,"1902_05_TeamML_TeamB",17,6,11.6394,156.8502,747,"1902_05_TeamML_TeamB",17,9.34914,216.3597,-0.54876,"1902_05_TeamML_TeamB 17 6",59.5535547311628,59.5095,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481229,12983,"1902_05_TeamML_TeamB",17,6,11.6394,156.8502,747,"1902_05_TeamML_TeamB",17,9.34914,216.3597,-0.54876,"1902_05_TeamML_TeamB 17 6",59.5535547311628,59.5095,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481229,12983,"1902_05_TeamML_TeamB",17,6,11.6394,156.8502,747,"1902_05_TeamML_TeamB",17,9.34914,216.3597,-0.54876,"1902_05_TeamML_TeamB 17 6",59.5535547311628,59.5095,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481229,12983,"1902_05_TeamML_TeamB",17,6,11.6394,156.8502,747,"1902_05_TeamML_TeamB",17,9.34914,216.3597,-0.54876,"1902_05_TeamML_TeamB 17 6",59.5535547311628,59.5095,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481279,12984,"1902_05_TeamML_TeamB",17,6,11.9895,157.1076,748,"1902_05_TeamML_TeamB",17,9.52638,218.1825,-0.54777,"1902_05_TeamML_TeamB 17 6",61.12454801587,61.0749,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481279,12984,"1902_05_TeamML_TeamB",17,6,11.9895,157.1076,748,"1902_05_TeamML_TeamB",17,9.52638,218.1825,-0.54777,"1902_05_TeamML_TeamB 17 6",61.12454801587,61.0749,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481279,12984,"1902_05_TeamML_TeamB",17,6,11.9895,157.1076,748,"1902_05_TeamML_TeamB",17,9.52638,218.1825,-0.54777,"1902_05_TeamML_TeamB 17 6",61.12454801587,61.0749,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481279,12984,"1902_05_TeamML_TeamB",17,6,11.9895,157.1076,748,"1902_05_TeamML_TeamB",17,9.52638,218.1825,-0.54777,"1902_05_TeamML_TeamB 17 6",61.12454801587,61.0749,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481329,12985,"1902_05_TeamML_TeamB",17,6,12.3396,157.3653,749,"1902_05_TeamML_TeamB",17,9.70362,220.005,-0.54678,"1902_05_TeamML_TeamB 17 6",62.6951386205534,62.6397,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481329,12985,"1902_05_TeamML_TeamB",17,6,12.3396,157.3653,749,"1902_05_TeamML_TeamB",17,9.70362,220.005,-0.54678,"1902_05_TeamML_TeamB 17 6",62.6951386205534,62.6397,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481329,12985,"1902_05_TeamML_TeamB",17,6,12.3396,157.3653,749,"1902_05_TeamML_TeamB",17,9.70362,220.005,-0.54678,"1902_05_TeamML_TeamB 17 6",62.6951386205534,62.6397,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481329,12985,"1902_05_TeamML_TeamB",17,6,12.3396,157.3653,749,"1902_05_TeamML_TeamB",17,9.70362,220.005,-0.54678,"1902_05_TeamML_TeamB 17 6",62.6951386205534,62.6397,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481379,12986,"1902_05_TeamML_TeamB",17,6,12.6897,157.623,750,"1902_05_TeamML_TeamB",17,9.88086,221.8278,-0.54579,"1902_05_TeamML_TeamB 17 6",64.2662113803638,64.2048,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481379,12986,"1902_05_TeamML_TeamB",17,6,12.6897,157.623,750,"1902_05_TeamML_TeamB",17,9.88086,221.8278,-0.54579,"1902_05_TeamML_TeamB 17 6",64.2662113803638,64.2048,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481379,12986,"1902_05_TeamML_TeamB",17,6,12.6897,157.623,750,"1902_05_TeamML_TeamB",17,9.88086,221.8278,-0.54579,"1902_05_TeamML_TeamB 17 6",64.2662113803638,64.2048,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481379,12986,"1902_05_TeamML_TeamB",17,6,12.6897,157.623,750,"1902_05_TeamML_TeamB",17,9.88086,221.8278,-0.54579,"1902_05_TeamML_TeamB 17 6",64.2662113803638,64.2048,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481429,12987,"1902_05_TeamML_TeamB",17,6,13.0398,157.8807,751,"1902_05_TeamML_TeamB",17,10.0581,223.6503,-0.5448,"1902_05_TeamML_TeamB 17 6",65.837153789103,65.7696,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481429,12987,"1902_05_TeamML_TeamB",17,6,13.0398,157.8807,751,"1902_05_TeamML_TeamB",17,10.0581,223.6503,-0.5448,"1902_05_TeamML_TeamB 17 6",65.837153789103,65.7696,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481429,12987,"1902_05_TeamML_TeamB",17,6,13.0398,157.8807,751,"1902_05_TeamML_TeamB",17,10.0581,223.6503,-0.5448,"1902_05_TeamML_TeamB 17 6",65.837153789103,65.7696,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481429,12987,"1902_05_TeamML_TeamB",17,6,13.0398,157.8807,751,"1902_05_TeamML_TeamB",17,10.0581,223.6503,-0.5448,"1902_05_TeamML_TeamB 17 6",65.837153789103,65.7696,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481479,12988,"1902_05_TeamML_TeamB",17,6,13.3896,158.1381,752,"1902_05_TeamML_TeamB",17,8.76231,227.9619,-0.2905455,"1902_05_TeamML_TeamB 17 6",69.9769594879922,69.8238,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481479,12988,"1902_05_TeamML_TeamB",17,6,13.3896,158.1381,752,"1902_05_TeamML_TeamB",17,8.76231,227.9619,-0.2905455,"1902_05_TeamML_TeamB 17 6",69.9769594879922,69.8238,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481479,12988,"1902_05_TeamML_TeamB",17,6,13.3896,158.1381,752,"1902_05_TeamML_TeamB",17,8.76231,227.9619,-0.2905455,"1902_05_TeamML_TeamB 17 6",69.9769594879922,69.8238,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481479,12988,"1902_05_TeamML_TeamB",17,6,13.3896,158.1381,752,"1902_05_TeamML_TeamB",17,8.76231,227.9619,-0.2905455,"1902_05_TeamML_TeamB 17 6",69.9769594879922,69.8238,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481529,12989,"1902_05_TeamML_TeamB",17,6,13.7397,158.3958,753,"1902_05_TeamML_TeamB",17,8.38644,229.3911,0.02270889,"1902_05_TeamML_TeamB 17 6",71.1968399208673,70.9953,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481529,12989,"1902_05_TeamML_TeamB",17,6,13.7397,158.3958,753,"1902_05_TeamML_TeamB",17,8.38644,229.3911,0.02270889,"1902_05_TeamML_TeamB 17 6",71.1968399208673,70.9953,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481529,12989,"1902_05_TeamML_TeamB",17,6,13.7397,158.3958,753,"1902_05_TeamML_TeamB",17,8.38644,229.3911,0.02270889,"1902_05_TeamML_TeamB 17 6",71.1968399208673,70.9953,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481529,12989,"1902_05_TeamML_TeamB",17,6,13.7397,158.3958,753,"1902_05_TeamML_TeamB",17,8.38644,229.3911,0.02270889,"1902_05_TeamML_TeamB 17 6",71.1968399208673,70.9953,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481579,12990,"1902_05_TeamML_TeamB",17,6,14.0898,158.6535,754,"1902_05_TeamML_TeamB",17,8.22129,230.8434,0.2116644,"1902_05_TeamML_TeamB 17 6",72.4280406446985,72.1899,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481579,12990,"1902_05_TeamML_TeamB",17,6,14.0898,158.6535,754,"1902_05_TeamML_TeamB",17,8.22129,230.8434,0.2116644,"1902_05_TeamML_TeamB 17 6",72.4280406446985,72.1899,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481579,12990,"1902_05_TeamML_TeamB",17,6,14.0898,158.6535,754,"1902_05_TeamML_TeamB",17,8.22129,230.8434,0.2116644,"1902_05_TeamML_TeamB 17 6",72.4280406446985,72.1899,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481579,12990,"1902_05_TeamML_TeamB",17,6,14.0898,158.6535,754,"1902_05_TeamML_TeamB",17,8.22129,230.8434,0.2116644,"1902_05_TeamML_TeamB 17 6",72.4280406446985,72.1899,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481629,12991,"1902_05_TeamML_TeamB",17,6,14.4399,158.9112,755,"1902_05_TeamML_TeamB",17,8.26683,232.3185,0.2763213,"1902_05_TeamML_TeamB 17 6",73.6663999834042,73.4073,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481629,12991,"1902_05_TeamML_TeamB",17,6,14.4399,158.9112,755,"1902_05_TeamML_TeamB",17,8.26683,232.3185,0.2763213,"1902_05_TeamML_TeamB 17 6",73.6663999834042,73.4073,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481629,12991,"1902_05_TeamML_TeamB",17,6,14.4399,158.9112,755,"1902_05_TeamML_TeamB",17,8.26683,232.3185,0.2763213,"1902_05_TeamML_TeamB 17 6",73.6663999834042,73.4073,40.8595342363322,5.48450123977613
"1902_05_TeamML_TeamB 17",481629,12991,"1902_05_TeamML_TeamB",17,6,14.4399,158.9112,755,"1902_05_TeamML_TeamB",17,8.26683,232.3185,0.2763213,"1902_05_TeamML_TeamB 17 6",73.6663999834042,73.4073,40.8595342363322,5.48450123977613
